id_carte,code_set,numero,nom_fr,nom_en,type_carte,rarete,element,hp,talent_nom_fr,talent_effet_fr,attaque1_nom_fr,attaque1_cout,attaque1_degats,attaque1_effet_fr,attaque2_nom_fr,attaque2_cout,attaque2_degats,attaque2_effet_fr,faiblesse,retraite,illustrateur,image_url,source
PKT-A2b-020,A2b,20,Oyacata,Dondozo,pokemon,diamant,eau,120,,,Cyclone Océanique,eau|eau|incolore|incolore,80,Cette attaque inflige aussi 10 dégâts à chaque Pokémon de Banc de votre adversaire.,,,,,electrique,3,Tomowaka,https://assets.tcgdex.net/fr/tcgp/A2b/020,pokekalos
PKT-A2b-021,A2b,21,Nigirigon,Tatsugiri,pokemon,diamant,eau,70,Ordre de Repli,Votre Oyacata Actif n'a aucun Coût de Retraite.,Pluie Éclaboussante,eau,20,,,,,,electrique,1,Tomowaka,https://assets.tcgdex.net/fr/tcgp/A2b/021,pokekalos
PKT-A2b-022,A2b,22,Pikachu-ex,Pikachu ex,pokemon,diamant,electrique,120,,,Tonnerre,electrique|electrique|electrique,150,Défaussez toutes les Énergies de ce Pokémon.,,,,,combat,1,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/022,pokekalos
PKT-A2b-023,A2b,23,Voltorbe,Voltorb,pokemon,diamant,electrique,70,,,Boule Éclair,electrique,10,,,,,,combat,1,Masakazu Fukuda,https://assets.tcgdex.net/fr/tcgp/A2b/023,pokekalos
PKT-A2b-024,A2b,24,Électrode,Electrode,pokemon,diamant,electrique,90,,,Attaque Trébuchante,electrique|electrique,50,"Lancez une pièce. Si c'est face, cette attaque inflige 30 dégâts de plus.",,,,,combat,1,Shigenori Negishi,https://assets.tcgdex.net/fr/tcgp/A2b/024,pokekalos
PKT-A2b-025,A2b,25,Pachirisu,Pachirisu,pokemon,diamant,electrique,70,,,Plasma,electrique,10,Prenez une Énergie Électrique de votre zone Énergie et attachez-la à l'un de vos Pokémon Électrique de Banc.,,,,,combat,1,imoniii,https://assets.tcgdex.net/fr/tcgp/A2b/025,pokekalos
PKT-A2b-026,A2b,26,Pohm,Pawmi,pokemon,diamant,electrique,60,,,Koud'Poing,electrique,20,,,,,,combat,1,Saboteri,https://assets.tcgdex.net/fr/tcgp/A2b/026,pokekalos
PKT-A2b-027,A2b,27,Pohmotte,Pawmo,pokemon,diamant,electrique,90,,,Koud'Poing,electrique|electrique,40,,,,,,combat,1,Saboteri,https://assets.tcgdex.net/fr/tcgp/A2b/027,pokekalos
PKT-A2b-028,A2b,28,Pohmarmotte,Pawmot,pokemon,diamant,electrique,140,Contre-Attaque,"Si ce Pokémon est sur le Poste Actif et subit les dégâts d'une attaque d'un Pokémon de votre adversaire, le Pokémon Attaquant subit 20 dégâts.",Poing Électrique,electrique|electrique,70,,,,,,combat,0,Saboteri,https://assets.tcgdex.net/fr/tcgp/A2b/028,pokekalos
PKT-A2b-029,A2b,29,Abra,Abra,pokemon,diamant,psy,60,,,Piqûre Psy,psy,20,,,,,,obscurite,1,Mousho,https://assets.tcgdex.net/fr/tcgp/A2b/029,pokekalos
PKT-A2b-030,A2b,30,Kadabra,Kadabra,pokemon,diamant,psy,80,,,Piqûre Psy,psy,30,,,,,,obscurite,1,Mousho,https://assets.tcgdex.net/fr/tcgp/A2b/030,pokekalos
PKT-A2b-031,A2b,31,Alakazam,Alakazam,pokemon,diamant,psy,130,,,Suppression Psychique,psy|psy,80,Cette attaque inflige aussi 20 dégâts à chacun des Pokémon de Banc de votre adversaire auxquels au moins une Énergie est attachée.,,,,,obscurite,1,Mousho,https://assets.tcgdex.net/fr/tcgp/A2b/031,pokekalos
PKT-A2b-032,A2b,32,M. Mime,Mr. Mime,pokemon,diamant,psy,90,,,Jonglerie,psy|incolore,20,Lancez 4 pièces. Cette attaque inflige 20 dégâts pour chaque côté face.,,,,,obscurite,1,Atsuko Nishida,https://assets.tcgdex.net/fr/tcgp/A2b/032,pokekalos
PKT-A2b-033,A2b,33,Baudrive,Drifloon,pokemon,diamant,psy,60,,,Collision,psy,20,,,,,,obscurite,1,kodama,https://assets.tcgdex.net/fr/tcgp/A2b/033,pokekalos
PKT-A2b-034,A2b,34,Grodrive,Drifblim,pokemon,diamant,psy,90,,,Tornade,psy,40,,,,,,obscurite,0,Hajime Kusajima,https://assets.tcgdex.net/fr/tcgp/A2b/034,pokekalos
PKT-A2b-035,A2b,35,Giratina-ex,Giratina ex,pokemon,diamant,psy,150,Cri Espace-Brisé,"Une fois pendant votre tour, vous pouvez prendre une Énergie Psy de votre zone Énergie et l'attacher à ce Pokémon. Si vous utilisez ce talent, votre tour se termine.",Impact du Chaos,psy|psy|psy|incolore,130,Ce Pokémon s'inflige aussi 20 dégâts.,,,,,obscurite,2,PLANETA Yamashita,https://assets.tcgdex.net/fr/tcgp/A2b/035,pokekalos
PKT-A2b-036,A2b,36,Mordudor,Gimmighoul,pokemon,diamant,psy,60,,,Coffrouflage,incolore,,"Lancez une pièce. Si c'est face, pendant le prochain tour de votre adversaire, évitez tous les dégâts et les effets d'attaques infligés à ce Pokémon.",,,,,obscurite,1,HYOGONOSUKE,https://assets.tcgdex.net/fr/tcgp/A2b/036,pokekalos
PKT-A2b-037,A2b,37,Machoc,Machop,pokemon,diamant,combat,60,,,Balayage,combat,20,,,,,,psy,1,Mina Nakai,https://assets.tcgdex.net/fr/tcgp/A2b/037,pokekalos
PKT-A2b-038,A2b,38,Machopeur,Machoke,pokemon,diamant,combat,100,,,Martelage,combat|combat,30,"Lancez une pièce. Si c'est face, cette attaque inflige 30 dégâts de plus.",,,,,psy,2,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A2b/038,pokekalos
PKT-A2b-039,A2b,39,Mackogneur,Machamp,pokemon,diamant,combat,150,,,Étau Puissant,combat|combat,70,"Si ce Pokémon a au moins 2 Énergies Combat de plus, cette attaque inflige 50 dégâts supplémentaires.",,,,,psy,2,Kouki Saitou,https://assets.tcgdex.net/fr/tcgp/A2b/039,pokekalos
PKT-A2b-040,A2b,40,Kicklee,Hitmonlee,pokemon,diamant,combat,80,,,Koud’Pied,combat,30,,,,,,psy,1,Tomokazu Komiya,https://assets.tcgdex.net/fr/tcgp/A2b/040,pokekalos
PKT-A2b-041,A2b,41,Tygnon,Hitmonchan,pokemon,diamant,combat,90,,,Poing Magnum,combat|combat|combat,90,,,,,,psy,1,Tomokazu Komiya,https://assets.tcgdex.net/fr/tcgp/A2b/041,pokekalos
PKT-A2b-042,A2b,42,Riolu,Riolu,pokemon,diamant,combat,70,,,Koud'Poing,combat|combat,40,,,,,,psy,1,You Iribi,https://assets.tcgdex.net/fr/tcgp/A2b/042,pokekalos
PKT-A2b-043,A2b,43,Lucario-ex,Lucario ex,pokemon,diamant,combat,150,,,Aurasphère,combat|combat|combat,100,Cette attaque inflige aussi 30 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,psy,2,PLANETA CG Works,https://assets.tcgdex.net/fr/tcgp/A2b/043,pokekalos
PKT-A2b-044,A2b,44,Flamenroule,Flamigo,pokemon,diamant,combat,80,,,Double Pied,combat|combat,50,Lancez 2 pièces. Cette attaque inflige 50 dégâts pour chaque côté face.,,,,,psy,1,REND,https://assets.tcgdex.net/fr/tcgp/A2b/044,pokekalos
PKT-A2b-045,A2b,45,Abo,Ekans,pokemon,diamant,obscurite,70,,,Collision,obscurite|incolore,30,,,,,,combat,1,Midori Harada,https://assets.tcgdex.net/fr/tcgp/A2b/045,pokekalos
PKT-A2b-046,A2b,46,Arbok,Arbok,pokemon,diamant,obscurite,110,,,Croc-Poison,obscurite|obscurite|incolore,70,Le Pokémon Actif de votre adversaire est maintenant Empoisonné.,,,,,combat,2,Midori Harada,https://assets.tcgdex.net/fr/tcgp/A2b/046,pokekalos
PKT-A2b-047,A2b,47,Axoloto de Paldea,Paldean Wooper,pokemon,diamant,obscurite,50,,,Direct Toxik,obscurite,10,Le Pokémon Actif de votre adversaire est maintenant Empoisonné.,,,,,combat,1,Mori Yuu,https://assets.tcgdex.net/fr/tcgp/A2b/047,pokekalos
PKT-A2b-048,A2b,48,Terraiste de Paldea-ex,Paldean Clodsire ex,pokemon,diamant,obscurite,160,,,Choc Venin,obscurite|obscurite,60,"Si le Pokémon Actif de votre adversaire est Empoisonné, cette attaque inflige 60 dégâts de plus.",,,,,combat,3,PLANETA Mochizuki,https://assets.tcgdex.net/fr/tcgp/A2b/048,pokekalos
PKT-A2b-049,A2b,49,Spiritomb,Spiritomb,pokemon,diamant,obscurite,80,,,Onde Folie,obscurite,20,"Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Confus.",,,,,plante,1,Shin Nagasawa,https://assets.tcgdex.net/fr/tcgp/A2b/049,pokekalos
PKT-A2b-050,A2b,50,Gribouraigne,Shroodle,pokemon,diamant,obscurite,60,,,Ronge,obscurite,20,,,,,,combat,1,Krgc,https://assets.tcgdex.net/fr/tcgp/A2b/050,pokekalos
PKT-A2b-051,A2b,51,Tag-Tag,Grafaiai,pokemon,diamant,obscurite,90,Couche de Poison,"Une fois pendant votre tour, vous pouvez lancer une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Empoisonné.",Morsure,obscurite|obscurite,40,,,,,,combat,1,Krgc,https://assets.tcgdex.net/fr/tcgp/A2b/051,pokekalos
PKT-A2b-052,A2b,52,Forgerette,Tinkatink,pokemon,diamant,metal,60,,,Poing Tire-Bouchon,metal,20,,,,,,feu,1,miki kudo,https://assets.tcgdex.net/fr/tcgp/A2b/052,pokekalos
PKT-A2b-053,A2b,53,Forgella,Tinkatuff,pokemon,diamant,metal,90,,,Marteau Persévérant,metal|metal,30,"Lancez une pièce. Si c'est face, cette attaque inflige 30 dégâts de plus.",,,,,feu,2,miki kudo,https://assets.tcgdex.net/fr/tcgp/A2b/053,pokekalos
PKT-A2b-054,A2b,54,Forgelina-ex,Tinkaton ex,pokemon,diamant,metal,170,,,Écrasement Formidable,metal|metal|incolore,80,"Lancez une pièce. Si c'est face, cette attaque inflige 80 dégâts de plus.",,,,,feu,2,PLANETA Mochizuki,https://assets.tcgdex.net/fr/tcgp/A2b/054,pokekalos
PKT-A2b-055,A2b,55,Vrombi,Varoom,pokemon,diamant,metal,70,,,Coup d'Boule,metal,10,,,,,,feu,1,Souichirou Gunjima,https://assets.tcgdex.net/fr/tcgp/A2b/055,pokekalos
PKT-A2b-056,A2b,56,Vrombotor,Revavroom,pokemon,diamant,metal,110,,,Drift Tournoyant,metal|metal|incolore,70,"Lancez une pièce. Si c'est face, pendant le prochain tour de votre adversaire, évitez tous les dégâts et les effets d'attaques infligés à ce Pokémon.",,,,,feu,2,Souichirou Gunjima,https://assets.tcgdex.net/fr/tcgp/A2b/056,pokekalos
PKT-A2b-057,A2b,57,Gromago,Gholdengo,pokemon,diamant,metal,120,,,Surf Scintillant,metal|incolore|incolore,50,Lancez une pièce pour chaque Énergie Métal attachée à ce Pokémon. Cette attaque inflige 50 dégâts pour chaque côté face.,,,,,feu,2,HYOGONOSUKE,https://assets.tcgdex.net/fr/tcgp/A2b/057,pokekalos
PKT-A2b-058,A2b,58,Rattata,Rattata,pokemon,diamant,incolore,50,,,Charge,incolore,10,,,,,,combat,1,Eri Yamaki,https://assets.tcgdex.net/fr/tcgp/A2b/058,pokekalos
PKT-A2b-059,A2b,59,Rattatac,Raticate,pokemon,diamant,incolore,90,,,Charge,incolore|incolore,50,,,,,,combat,1,Kyoko Umemoto,https://assets.tcgdex.net/fr/tcgp/A2b/059,pokekalos
PKT-A2b-060,A2b,60,Rondoudou,Jigglypuff,pokemon,diamant,incolore,60,,,Roulade,incolore,20,,,,,,combat,1,Kanako Eo,https://assets.tcgdex.net/fr/tcgp/A2b/060,pokekalos
PKT-A2b-061,A2b,61,Grodoudou,Wigglytuff,pokemon,diamant,incolore,100,Chant Réconfortant,"Une fois pendant votre tour, vous pouvez soigner 20 dégâts de votre Pokémon Actif.",Gifle Douce,incolore|incolore,50,,,,,,combat,2,miki kudo,https://assets.tcgdex.net/fr/tcgp/A2b/061,pokekalos
PKT-A2b-062,A2b,62,Excelangue,Lickitung,pokemon,diamant,incolore,80,,,Roulade,incolore|incolore,30,,,,,,combat,2,Sumiyoshi Kizuki,https://assets.tcgdex.net/fr/tcgp/A2b/062,pokekalos
PKT-A2b-063,A2b,63,Coudlangue,Lickilicky,pokemon,diamant,incolore,130,,,Roulade,incolore|incolore|incolore,70,,,,,,combat,3,Suwama Chiaki,https://assets.tcgdex.net/fr/tcgp/A2b/063,pokekalos
PKT-A2b-064,A2b,64,Keunotor,Bidoof,pokemon,diamant,incolore,70,,,Coup d'Boule,incolore|incolore,30,,,,,,combat,2,Sekio,https://assets.tcgdex.net/fr/tcgp/A2b/064,pokekalos
PKT-A2b-065,A2b,65,Castorno-ex,Bibarel ex,pokemon,diamant,incolore,160,,,Pression Insouciante,incolore|incolore|incolore|incolore,100,Soignez 30 dégâts de ce Pokémon.,,,,,combat,3,PLANETA CG Works,https://assets.tcgdex.net/fr/tcgp/A2b/065,pokekalos
PKT-A2b-066,A2b,66,Laporeille,Buneary,pokemon,diamant,incolore,50,,,Écras'Face,incolore,20,,,,,,combat,1,Kagemaru Himeno,https://assets.tcgdex.net/fr/tcgp/A2b/066,pokekalos
PKT-A2b-067,A2b,67,Lockpin,Lopunny,pokemon,diamant,incolore,100,,,Tir Sauteur,incolore,30,,,,,,combat,1,Minahamu,https://assets.tcgdex.net/fr/tcgp/A2b/067,pokekalos
PKT-A2b-068,A2b,68,Motorizard,Cyclizar,pokemon,diamant,incolore,80,,,Hyperaccélération,incolore,20,"Pendant votre prochain tour, l'attaque Hyperaccélération de ce Pokémon inflige +20 dégâts.",,,,,combat,1,HAGIYA Kaoru,https://assets.tcgdex.net/fr/tcgp/A2b/068,pokekalos
PKT-A2b-069,A2b,69,Mashynn,Iono,dresseur-supporter,diamant,,,,,,,,"Chaque joueur mélange les cartes de sa main avec son deck, puis pioche ce même nombre de cartes.",,,,,,0,saino misaki,https://assets.tcgdex.net/fr/tcgp/A2b/069,pokekalos
PKT-A2b-070,A2b,70,Dame du Centre Pokémon,Pokémon Center Lady,dresseur-supporter,diamant,,,,,,,,"Soignez 30 dégâts de l'un de vos Pokémon, et il guérit de tous les États Spéciaux.",,,,,,0,Susumu Maeya,https://assets.tcgdex.net/fr/tcgp/A2b/070,pokekalos
PKT-A2b-071,A2b,71,Red,Red,dresseur-supporter,diamant,,,,,,,,"Pendant ce tour, les attaques de vos Pokémon infligent + 20 dégâts au Pokémon-exActif de votre adversaire.",,,,,,0,Teeziro,https://assets.tcgdex.net/fr/tcgp/A2b/071,pokekalos
PKT-A2b-072,A2b,72,Sbire de la Team Rocket,Team Rocket Grunt,dresseur-supporter,diamant,,,,,,,,"Lancez une pièce jusqu'à ce que vous obteniez pile. Pour chaque côté face, défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.",,,,,,0,kantaro,https://assets.tcgdex.net/fr/tcgp/A2b/072,pokekalos
PKT-A2b-073,A2b,73,Miascarade,Meowscarada,pokemon,etoile,plante,140,,,Griffes Combatives,plante|plante,60,"Si le Pokémon Actif de votre adversaire est un Pokémon- <em>ex</em> , cette attaque inflige 70 dégâts supplémentaires.",,,,,feu,1,danciao,https://assets.tcgdex.net/fr/tcgp/A2b/073,pokekalos
PKT-A2b-074,A2b,74,Mustébouée,Buizel,pokemon,etoile,eau,70,,,Pistolet à O,eau,10,,,,,,electrique,1,Shimaris Yukichi,https://assets.tcgdex.net/fr/tcgp/A2b/074,pokekalos
PKT-A2b-075,A2b,75,Nigirigon,Tatsugiri,pokemon,etoile,eau,70,Ordre de Repli,Votre Oyacata Actif n'a aucun Coût de Retraite.,Pluie Éclaboussante,eau,20,,,,,,electrique,1,cochi8i,https://assets.tcgdex.net/fr/tcgp/A2b/075,pokekalos
PKT-A2b-076,A2b,76,Tag-Tag,Grafaiai,pokemon,etoile,obscurite,90,Couche de Poison,"Une fois pendant votre tour, vous pouvez lancer une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Empoisonné.",Morsure,obscurite|obscurite,40,,,,,,combat,1,Teeziro,https://assets.tcgdex.net/fr/tcgp/A2b/076,pokekalos
PKT-A2b-077,A2b,77,Gromago,Gholdengo,pokemon,etoile,metal,120,,,Surf Scintillant,metal|incolore|incolore,50,Lancez une pièce pour chaque Énergie Métal attachée à ce Pokémon. Cette attaque inflige 50 dégâts pour chaque côté face.,,,,,feu,2,Jerky,https://assets.tcgdex.net/fr/tcgp/A2b/077,pokekalos
PKT-A2b-078,A2b,78,Grodoudou,Wigglytuff,pokemon,etoile,incolore,100,Chant Réconfortant,"Une fois pendant votre tour, vous pouvez soigner 20 dégâts de votre Pokémon Actif.",Gifle Douce,incolore|incolore,50,,,,,,combat,2,5ban Graphics,https://assets.tcgdex.net/fr/tcgp/A2b/078,pokekalos
PKT-A2b-079,A2b,79,Dardargnan-ex,Beedrill ex,pokemon,etoile,plante,170,,,Lance Destructrice,plante|plante,80,Défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.,,,,,feu,1,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/079,pokekalos
PKT-A2b-080,A2b,80,Dracaufeu-ex,Charizard ex,pokemon,etoile,feu,180,,,Attisement,feu,,Prenez 3 Énergies Feu de votre zone Énergie et attachez-les à ce Pokémon.,Artillerie Vapeur,feu|feu|feu|incolore|incolore,150,,eau,3,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/080,pokekalos
PKT-A2b-081,A2b,81,Triopikeau-ex,Wugtrio ex,pokemon,etoile,eau,140,,,Tape en Trois Temps,eau|eau|eau,,"Un des Pokémon de votre adversaire est choisi au hasard 3 fois. Pour chaque fois où un Pokémon est choisi, il subit 50 dégâts.",,,,,electrique,1,PLANETA Tsuji,https://assets.tcgdex.net/fr/tcgp/A2b/081,pokekalos
PKT-A2b-082,A2b,82,Pikachu-ex,Pikachu ex,pokemon,etoile,electrique,120,,,Tonnerre,electrique|electrique|electrique,150,Défaussez toutes les Énergies de ce Pokémon.,,,,,combat,1,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/082,pokekalos
PKT-A2b-083,A2b,83,Giratina-ex,Giratina ex,pokemon,etoile,psy,150,Cri Espace-Brisé,"Une fois pendant votre tour, vous pouvez prendre une Énergie Psy de votre zone Énergie et l'attacher à ce Pokémon. Si vous utilisez ce talent, votre tour se termine.",Impact du Chaos,psy|psy|psy|incolore,130,Ce Pokémon s'inflige aussi 20 dégâts.,,,,,obscurite,2,PLANETA Yamashita,https://assets.tcgdex.net/fr/tcgp/A2b/083,pokekalos
PKT-A2b-084,A2b,84,Lucario-ex,Lucario ex,pokemon,etoile,combat,150,,,Aurasphère,combat|combat|combat,100,Cette attaque inflige aussi 30 dégâts à un des Pokémon de Banc de votre adversaire.,,,,,psy,2,PLANETA CG Works,https://assets.tcgdex.net/fr/tcgp/A2b/084,pokekalos
PKT-A2b-085,A2b,85,Terraiste de Paldea-ex,Paldean Clodsire ex,pokemon,etoile,obscurite,160,,,Choc Venin,obscurite|obscurite,60,"Si le Pokémon Actif de votre adversaire est Empoisonné, cette attaque inflige 60 dégâts de plus.",,,,,combat,3,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/085,pokekalos
PKT-A2b-086,A2b,86,Forgelina-ex,Tinkaton ex,pokemon,etoile,metal,170,,,Écrasement Formidable,metal|metal|incolore,80,"Lancez une pièce. Si c'est face, cette attaque inflige 80 dégâts de plus.",,,,,feu,2,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/086,pokekalos
PKT-A2b-087,A2b,87,Castorno-ex,Bibarel ex,pokemon,etoile,incolore,160,,,Pression Insouciante,incolore|incolore|incolore|incolore,100,Soignez 30 dégâts de ce Pokémon.,,,,,combat,3,PLANETA CG Works,https://assets.tcgdex.net/fr/tcgp/A2b/087,pokekalos
PKT-A2b-088,A2b,88,Mashynn,Iono,dresseur-supporter,etoile,,,,,,,,"Chaque joueur mélange les cartes de sa main avec son deck, puis pioche ce même nombre de cartes.",,,,,,0,saino misaki,https://assets.tcgdex.net/fr/tcgp/A2b/088,pokekalos
PKT-A2b-089,A2b,89,Dame du Centre Pokémon,Pokémon Center Lady,dresseur-supporter,etoile,,,,,,,,"Soignez 30 dégâts de l'un de vos Pokémon, et il guérit de tous les États Spéciaux.",,,,,,0,Susumu Maeya,https://assets.tcgdex.net/fr/tcgp/A2b/089,pokekalos
PKT-A2b-090,A2b,90,Red,Red,dresseur-supporter,etoile,,,,,,,,"Pendant ce tour, les attaques de vos Pokémon infligent + 20 dégâts au Pokémon-exActif de votre adversaire.",,,,,,0,Teeziro,https://assets.tcgdex.net/fr/tcgp/A2b/090,pokekalos
PKT-A2b-091,A2b,91,Sbire de la Team Rocket,Team Rocket Grunt,dresseur-supporter,etoile,,,,,,,,"Lancez une pièce jusqu'à ce que vous obteniez pile. Pour chaque côté face, défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.",,,,,,0,kantaro,https://assets.tcgdex.net/fr/tcgp/A2b/091,pokekalos
PKT-A2b-092,A2b,92,Pikachu-ex,Pikachu ex,pokemon,etoile,electrique,120,,,Tonnerre,electrique|electrique|electrique,150,Défaussez toutes les Énergies de ce Pokémon.,,,,,combat,1,You Iribi,https://assets.tcgdex.net/fr/tcgp/A2b/092,pokekalos
PKT-A2b-093,A2b,93,Terraiste de Paldea-ex,Paldean Clodsire ex,pokemon,etoile,obscurite,160,,,Choc Venin,obscurite|obscurite,60,"Si le Pokémon Actif de votre adversaire est Empoisonné, cette attaque inflige 60 dégâts de plus.",,,,,combat,3,REND,https://assets.tcgdex.net/fr/tcgp/A2b/093,pokekalos
PKT-A2b-094,A2b,94,Forgelina-ex,Tinkaton ex,pokemon,etoile,metal,170,,,Écrasement Formidable,metal|metal|incolore,80,"Lancez une pièce. Si c'est face, cette attaque inflige 80 dégâts de plus.",,,,,feu,2,kurumitsu,https://assets.tcgdex.net/fr/tcgp/A2b/094,pokekalos
PKT-A2b-095,A2b,95,Castorno-ex,Bibarel ex,pokemon,etoile,incolore,160,,,Pression Insouciante,incolore|incolore|incolore|incolore,100,Soignez 30 dégâts de ce Pokémon.,,,,,combat,3,USGMEN,https://assets.tcgdex.net/fr/tcgp/A2b/095,pokekalos
PKT-A2b-096,A2b,96,Giratina-ex,Giratina ex,pokemon,etoile,psy,150,Cri Espace-Brisé,"Une fois pendant votre tour, vous pouvez prendre une Énergie Psy de votre zone Énergie et l'attacher à ce Pokémon. Si vous utilisez ce talent, votre tour se termine.",Impact du Chaos,psy|psy|psy|incolore,130,Ce Pokémon s'inflige aussi 20 dégâts.,,,,,obscurite,2,Shinji Kanda,https://assets.tcgdex.net/fr/tcgp/A2b/096,pokekalos
PKT-A2b-097,A2b,97,Aspicot,Weedle,pokemon,shiny,plante,50,,,Multiplication,plante,,Placez une carte Aspicot au hasard de votre deck sur votre Banc.,,,,,feu,1,Sanosuke Sakuma,https://assets.tcgdex.net/fr/tcgp/A2b/097,pokekalos
PKT-A2b-098,A2b,98,Coconfort,Kakuna,pokemon,shiny,plante,80,,,Sécrétion,plante,20,"Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysé.",,,,,feu,2,Sanosuke Sakuma,https://assets.tcgdex.net/fr/tcgp/A2b/098,pokekalos
PKT-A2b-099,A2b,99,Salamèche,Charmander,pokemon,shiny,feu,60,,,Fournaise,feu,20,,,,,,eau,1,Souichirou Gunjima,https://assets.tcgdex.net/fr/tcgp/A2b/099,pokekalos
PKT-A2b-100,A2b,100,Reptincel,Charmeleon,pokemon,shiny,feu,90,,,Fournaise,feu|feu,40,,,,,,eau,2,Souichirou Gunjima,https://assets.tcgdex.net/fr/tcgp/A2b/100,pokekalos
PKT-A2b-101,A2b,101,Taupikeau,Wiglett,pokemon,shiny,eau,60,,,Surgir,eau,,Un des Pokémon de votre adversaire est choisi au hasard. Il subit 30 dégâts.,,,,,electrique,1,Souichirou Gunjima,https://assets.tcgdex.net/fr/tcgp/A2b/101,pokekalos
PKT-A2b-102,A2b,102,Oyacata,Dondozo,pokemon,shiny,eau,120,,,Cyclone Océanique,eau|eau|incolore|incolore,80,Cette attaque inflige aussi 10 dégâts à chaque Pokémon de Banc de votre adversaire.,,,,,electrique,3,GOSSAN,https://assets.tcgdex.net/fr/tcgp/A2b/102,pokekalos
PKT-A2b-103,A2b,103,Pachirisu,Pachirisu,pokemon,shiny,electrique,70,,,Plasma,electrique,10,Prenez une Énergie Électrique de votre zone Énergie et attachez-la à l'un de vos Pokémon Électrique de Banc.,,,,,combat,1,Tomowaka,https://assets.tcgdex.net/fr/tcgp/A2b/103,pokekalos
PKT-A2b-104,A2b,104,Riolu,Riolu,pokemon,shiny,combat,70,,,Koud'Poing,combat|combat,40,,,,,,psy,1,GOSSAN,https://assets.tcgdex.net/fr/tcgp/A2b/104,pokekalos
PKT-A2b-105,A2b,105,Vrombi,Varoom,pokemon,shiny,metal,70,,,Coup d'Boule,metal,10,,,,,,feu,1,nagimiso,https://assets.tcgdex.net/fr/tcgp/A2b/105,pokekalos
PKT-A2b-106,A2b,106,Vrombotor,Revavroom,pokemon,shiny,metal,110,,,Drift Tournoyant,metal|metal|incolore,70,"Lancez une pièce. Si c'est face, pendant le prochain tour de votre adversaire, évitez tous les dégâts et les effets d'attaques infligés à ce Pokémon.",,,,,feu,2,nagimiso,https://assets.tcgdex.net/fr/tcgp/A2b/106,pokekalos
PKT-A2b-107,A2b,107,Dardargnan-ex,Beedrill ex,pokemon,shiny,plante,170,,,Lance Destructrice,plante|plante,80,Défaussez au hasard une Énergie du Pokémon Actif de votre adversaire.,,,,,feu,1,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/107,pokekalos
PKT-A2b-108,A2b,108,Dracaufeu-ex,Charizard ex,pokemon,shiny,feu,180,,,Attisement,feu,,Prenez 3 Énergies Feu de votre zone Énergie et attachez-les à ce Pokémon.,Artillerie Vapeur,feu|feu|feu|incolore|incolore,150,,eau,3,PLANETA Igarashi,https://assets.tcgdex.net/fr/tcgp/A2b/108,pokekalos
